                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    474,                0.38212,                0.27581,                0.92749,                0.85914,                0.78642,                  0.846,                0.66084,                0.87046,                0.72639,                 1.2734,             0.00010579,             0.00010579,             0.00010579
                    475,                0.37356,                0.27237,                0.92559,                0.85571,                 0.8032,                 0.8489,                0.66097,                0.87149,                0.73149,                  1.274,             0.00010249,             0.00010249,             0.00010249
                    476,                0.37173,                0.27108,                0.91843,                 0.8615,                0.80576,                0.84667,                0.66161,                0.87299,                0.72834,                 1.2767,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    477,                 0.3829,                0.27242,                0.92608,                0.85132,                0.80171,                0.84564,                0.66443,                0.87131,                0.72878,                 1.2791,             9.5886e-05,             9.5886e-05,             9.5886e-05
                    478,                0.39136,                0.28145,                0.93313,                0.85295,                0.79575,                0.84276,                0.66296,                0.86983,                0.73437,                 1.2829,             9.2585e-05,             9.2585e-05,             9.2585e-05
                    479,                0.39097,                0.28553,                0.93062,                0.86864,                0.77857,                0.84072,                0.66286,                0.86731,                0.72885,                 1.2837,             8.9285e-05,             8.9285e-05,             8.9285e-05
                    480,                0.38049,                0.27626,                0.92827,                0.90032,                0.75052,                0.83678,                0.65875,                0.87302,                0.73482,                 1.2878,             8.5984e-05,             8.5984e-05,             8.5984e-05
                    481,                0.37664,                0.27618,                0.92638,                0.87957,                0.76587,                 0.8365,                0.65998,                0.87891,                0.74267,                 1.2899,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    482,                0.38334,                0.27434,                0.92369,                0.88386,                0.76472,                0.83649,                0.66019,                0.88053,                0.74337,                 1.2892,             7.9383e-05,             7.9383e-05,             7.9383e-05
                    483,                0.37353,                0.26995,                0.92169,                0.84304,                0.79507,                0.84089,                0.65751,                0.88034,                0.74095,                 1.2906,             7.6082e-05,             7.6082e-05,             7.6082e-05
                    484,                0.38325,                0.27168,                0.92657,                0.84255,                0.79865,                0.84395,                0.65409,                0.88161,                0.73369,                 1.2963,             7.2781e-05,             7.2781e-05,             7.2781e-05
                    485,                0.38643,                0.27944,                0.93177,                0.83673,                0.80352,                 0.8469,                0.65844,                0.88167,                0.73073,                 1.2926,             6.9481e-05,             6.9481e-05,             6.9481e-05
                    486,                0.38195,                0.28479,                0.93157,                0.86399,                0.76342,                0.84684,                0.65855,                0.87532,                0.73309,                 1.2824,              6.618e-05,              6.618e-05,              6.618e-05
                    487,                0.39126,                0.27781,                0.92782,                 0.8656,                0.76892,                0.84701,                0.65659,                0.87773,                0.73335,                   1.28,             6.2879e-05,             6.2879e-05,             6.2879e-05
                    488,                0.37734,                0.27564,                 0.9176,                0.87476,                0.76877,                0.84773,                0.65701,                0.87912,                0.73405,                 1.2806,             5.9579e-05,             5.9579e-05,             5.9579e-05
                    489,                0.37912,                0.27196,                0.92499,                0.91308,                0.73836,                0.84879,                0.66054,                0.87604,                0.73396,                 1.2827,             5.6278e-05,             5.6278e-05,             5.6278e-05
                    490,                0.37426,                0.26975,                0.92048,                0.90481,                 0.7504,                0.84968,                0.66231,                0.87138,                0.73355,                 1.2828,             5.2977e-05,             5.2977e-05,             5.2977e-05
                    491,                0.44968,                 0.3248,                0.94775,                0.86656,                0.78593,                0.84557,                0.66002,                0.88124,                0.73658,                 1.2899,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    492,                0.38886,                0.26991,                0.90082,                0.91562,                0.74765,                0.84368,                0.65402,                0.89629,                0.75381,                 1.2967,             4.6376e-05,             4.6376e-05,             4.6376e-05
                    493,                0.38909,                0.25882,                0.90275,                 0.8528,                0.79041,                0.85137,                0.65129,                0.90238,                0.73085,                 1.3087,             4.3075e-05,             4.3075e-05,             4.3075e-05
                    494,                 0.3808,                0.25338,                0.89959,                0.91538,                 0.7514,                0.84922,                 0.6508,                 0.9009,                  0.717,                 1.3114,             3.9775e-05,             3.9775e-05,             3.9775e-05
                    495,                0.38458,                0.24822,                0.90206,                0.87628,                 0.7817,                0.84673,                 0.6493,                0.89706,                0.72106,                 1.3142,             3.6474e-05,             3.6474e-05,             3.6474e-05
                    496,                0.36319,                0.23989,                0.89375,                0.87325,                0.78836,                0.84416,                0.64597,                0.89662,                 0.7234,                 1.3183,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    497,                0.36691,                0.24342,                0.88934,                0.86148,                0.78829,                0.83598,                0.64757,                0.89577,                0.72456,                  1.321,             2.9873e-05,             2.9873e-05,             2.9873e-05
                    498,                0.37102,                0.25259,                0.90701,                0.86141,                0.78829,                0.83384,                0.64547,                0.90091,                0.73185,                 1.3283,             2.6572e-05,             2.6572e-05,             2.6572e-05
                    499,                 0.3646,                0.24005,                 0.8903,                0.86533,                0.78234,                0.83327,                0.64356,                0.90187,                0.72873,                 1.3314,             2.3271e-05,             2.3271e-05,             2.3271e-05
                    500,                0.35657,                0.23713,                0.89555,                0.91544,                0.74787,                0.82995,                0.64389,                0.90619,                0.73502,                 1.3372,             1.9971e-05,             1.9971e-05,             1.9971e-05
